shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 213,Rule of Saint Augustine; Sermon on Matthew 25:6,"Saint Augustine, Regula, with the Expositio in regulam sancti Augustini of Hugh of Saint-Victor, in Dutch|Sermon on Matthew 25:6","",Middle Dutch (ca. 1050-1350); Latin,dum|lat,"","Brussels, Flanders"
