shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 219.1,Meditationes de passione christi,Meditationes in passione Christi|[Synopses of the sixty-five articles]|[Table of contents of the sixty-five articles],"",Latin,lat,"",Netherlands
