shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 348,Marriage contract of Ḳarimah daughter of R. Natsr (El'azar),"","",Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE); Judeo-Arabic; Hebrew,arc|jrb heb,"",Fustat
