shelfmark,title,additional_titles,authors,language,language_codes,date,place
Misc Mss Box 24 Folder 16 Box 24 Folder 16,Home of Billie family legal records,"Memoriall for Mr. Home of Billy (incomplete)|Memoriall for Mr. Home of Billy, 2 April 1753|Memorandum for Mr. Home of Billy, 1753|Answers to the Memoriall and Queries for Mr. Home of Billy, 2 April 1753|Memoriall for Mr. Home of Billy, 1753","","",eng,after 1745-1753,""
