shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 983,Chronica de la edificatione et destructione del Cassaro Anconitano...etc.,"De una aspera obsidione facta contra Ancona per mare et per terra per li Venetiani, f. 1r|De una contraversia bellicosa tra li Anconitani et Venetiani, f. 17r|Ancona da li Saraceni fu oppugnata, f. 21r|Chronica de la edificatione et destructione del Cassaro Anconitano, f. 22r|Lettera de li Fiorentini in laude de li Anconitani, f. 127v","Biagio, Oddo di|Boncompagno, da Signa, ca. 1165-ca. 1240|Dandolo, Andrea, ca. 1307-1354|Salutati, Coluccio, 1331-1406",Italian and Latin,ita|lat,between 1466 and 1499?,Ancona?
