shelfmark,title,additional_titles,authors,language,language_codes,date,place
LJS 483,Questions on Aristotle's Physics,"Circa principium librorum Phisicorum hanc moveo questionem, f. 1r|Circa secundum librum queritur, f. 60r|Circa tercium librum Phisicorum queritur, f. 86v|Circa quartum Phisicorum, f. 115v|Circa quintum Phisicorum queritur, f. 150v|Circa initium sexti libri Phisicorum Aristotelis et queritur, f. 176r|Circa initium septimi Phisicorum Aristotelis queritur, f. 195r|Circa octavum Phisicorum queritur, f. 206v|Propleuma, f. 230r","",Latin,lat,circa 1480,Ingolstadt
