shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 1657,Colección de varios tractados.,"[Letter about the end of the persecution of Marranos in Portugal by the Inquisition], f. 1r|Notiçias da frotta de Russia, f. 16r|Extrait du regitre des resolutions des seigneurs Etats d'Hollande et West Frise, f. 21r|Noticias quesaõ necessarias sabersse [??] Russia para que Portugal possa naõ somente introduzir ali oseu commerçio, f. 27r|Etat des forces militaires de Russie, f. 33r","",Portuguese and French,por|fre,1700-1799,Portugal?
