shelfmark,title,additional_titles,authors,language,language_codes,date,place
Misc Mss Box 24 Folder 13 Box 24 Folder 13,Jeffery family chancery court records,"Report, Beaumont and Jeffery, 29 November 1705|Agreement, Beaumont and Jeffery, 13 July 1706","","",eng,1705-1706,""
