shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 214,"Book of Hours, use of Rome",Calendar|Gospel Lessons|Passion Sequence of Saint John|Stabat Mater|O Intemerata|Hours of the Virgin|Hours of the Cross|Hours of the Holy Spirit|Penitential Psalms and Litany|Office of the Dead|Suffrages|Obsecro te,"",Latin,lat,"","Paris, France"
