shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 183,"Haggadah, end portion, Erets-Yiśraʾel rite","","",Hebrew; Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE); Judeo-Arabic,heb|arc jrb,"",Orient
