shelfmark,title,additional_titles,authors,language,language_codes,date,place
Penn Museum 84-24-1 84-24-1,Suwannasiam,"Title page, f. 1r|Colophon, in Central Thai, f. 13r|Duplicate title page, f. 14r|Pencil annotation, f. 14v","",In Northern Thai with some Pali and Thai,tha,"",""
