shelfmark,title,additional_titles,authors,language,language_codes,date,place
"",ʿAjāyib al-makhlūqāt va-gharāyib al-mawjūdāt|عجايب المخلوقات وغرايب الموجودات,"","",The primary language in this manuscript is Persian. The secondary language of this manuscript is Arabic.,per|ara,10th century AH / 16th CE,Turkey
