shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS 48,"De nobilitate, etc.","Poggio Bracciolini, De nobilitate|Epistola poggii florentini ad insignem virum d. Gregorium Corarium sedis ap[osto]lice Prothonotarium|Caroli arentini de nobilitate carmen|Ad clarissimum virum franciscum barbarum Poggii florentini contra auaritiam|Epistola francisci petrarce ad fratrem Iohannem de colonnia|Ad Clementem sextum Romanorum pontificem fugiendam medicorum turbam, epistola eiusdem|Epistola francisci petrarce poete Revocatio amici a periculosis amoribus|Aureus numerus","",Latin,lat,"",Italy
