shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 390 Item 1825,Saṃjñātantra|संज्ञातन्त्र,"Tables, f. 1v and f. 2r|Tables, f. 4r|Tables, f. 4v and f. 5r|Tables, f. 6v and f. 7r|Tables, f. 7v and f. 8r","Nīlakaṇṭha, active 16th century",In Sanskrit,san,"",""
