shelfmark,title,additional_titles,authors,language,language_codes,date,place
Oversize LJS 453,Commentaries on Aristotle,"","Averroës, 1126-1198|Averroës, 1126-1198|Averroës, 1126-1198|Averroës, 1126-1198|Aristotle|Aristotle|Ibn Ezra, Abraham ben Meïr, 1089-1164|Maimonides, Moses, 1135-1204",Hebrew,heb,1446,Germany?
