shelfmark,title,additional_titles,authors,language,language_codes,date,place
Harley MS 5708,"Torah ῾im perush Rashi (תורה עם פרוש רש""י)",Exodus|Leviticus|Numbers|Deuteronomy,"",Hebrew,he,"",France
