shelfmark,title,additional_titles,authors,language,language_codes,date,place
UTS Ms. Tur. 2,Manevi şerhi|معنوى شرحى,Manevi şerhi,"Fenâî, Laʻlî Meḥmed|Jalāl al-Dīn Rūmī, Maulana, 1207-1273|İbrahim bin Muhammed Gülşenî, -1534",Ottoman Turkish and Persian,ota|per,1853 or 1854,""
