shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS V.b.40,"De vita XII Caesarum manuscript, ca. 1470? / C. Suetonii Tranquilli.","Liber I, D[ivus] C[aius] Iulius Caes[ar] Imp[erator]|[Liber] II, D[ivus] Octavianus Augustus Caesar|[Liber] III, Tiberius Caesar|[Liber] IIII, C[aius] Calicula|[Liber] V, D[ivus] Claudius Caes[ar]|[Liber] VI, Nero Claudius Caes[ar]|[Liber] VII, Sergius Galba Imp[erator]|[Liber] VIII, Silvius Otho Imp[erator]|[Liber] VIIII, Vitelius A[ulus] Imp[erator]|[Liber] X, D[ivus] Vespasian[us] Imp[erator] Aug[ustus]|[Liber XI], D[ivus] Titus Imp[erator] Aug[ustus]|[Liber] XII Ultim[us]que, Domitianus Imp[erator]","",Latin; Modern Greek (1453-),lat|gre,"",Italy
