shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 824,German religious and literary miscellany,"Katharinenspiel, f. 1r|Van dem scholer van parijss, f. 22r|Hymn in honor of St. Catharine, f. 24v|Legend of St. Alexius, f. 25r|Aristoteles und Phyllis, f. 30v|The queen of France and the perfidious marshal, f. 48r|Ave pr[a]eclara maris stella, f. 62r|Monch, f. 67v|Marian hymn, f. 68r|Preparation for confession, f. 69r","","Middle High German, Rhenish (Middle Franconian) dialect",gmh|lat,between 1400 and 1450,Cologne?
