shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 751,Arrigucci family papers,"","Arrigucci family|Arrigucci, Andrea|Arrigucci, Arrigo|Arrigucci, Giovanni|Arrigucci, Filippo|Guidacci, Francesco|Sangalletti, Francesco|Arrigucci, Ginevra",In Italian and Latin,ita,"",""
