shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis O 21,al-Qurʼān.|[القرآن],[al-Qurʼān].|Āl-ʿImrān|al-Nisāʾ|al-Māʾidah|al-Anʿām,"",Arabic,ara,after 1400?,North Africa?
