shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 390 Item 1876,Muhūrtamārtaṇḍa|मुहूर्तमार्तण्ड,"Tables, f. 6v|Table, f. 11v|Table, f. 17v|Table, f. 28r|Table, f. 12r [=39r]|Table, f. 19r [=46r]|Table, f. 19v [=46v]","Nārāyaṇadaivajña, active 16th century|Muñjāditya",In Sanskrit,san,"",""
