shelfmark,title,additional_titles,authors,language,language_codes,date,place
Oversize Ms. Codex 1257,Ars epistolandi ... etc.,"Epistolae et supplicationes, f. 1r|Regula sive modus tenendus in examinatione testium, f. 8r|Modus et ordo tenendus, f. 12r|De punctis fiendis quin scribitur, f. 16v|Moralites sive auctoritates, f. 22v|Primum in notificando nuptias videlicet de publichatu, f. 28r|Copies of legal texts, f. 32r|Tractatus de diversis significationibus verborum, f. 37r|De verbis et versus in quibus continentur omnia deponentia, f. 53r|Grammatical treatise, f. 65r|Lectura super summam grammaticalem data per Antonium filium Ser Verceli, f. 71r|De arte metrica, f. 74r|Collection of poems, f. 79v","Vecelli, Antonius de","Latin, with some Italian",lat|ita,1414-1497,"Pieve de Cadore, Italy"
