shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 390 Item 1822,Grahalāghava|ग्रहलाघव,"Table, f. 3r|Table, f. 7r|Table, f. 8r|Tables, f. 10v and f. 11r|Table, f. 19v|Table, f. 20v|Tables, f. 28v and f. 29r","Gaṇeśadaivajña, active 1520-1554",In Sanskrit,san,"",""
