shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS 1004/29,Almanack,"Tabula festorum mobilium cum canone|Januarius, Februarius, Martius|Aprilis, Maius, Junius|Julius, Augustus, September|October, November, December|Eclipses solis et lune cum canon|Eclipses lune|Ymago fleobotomie|Tabula urinarum|Chronological canon or index","",Latin,lat,"","York, England"
