shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS V.a.84,"Appollogeticus ... etc. manuscript, 1504.","Lenten sermon fragment by Maximus the Confessor|Lenten sermon fragment by Maximus the Confessor|Rubric for Gregory's Apology and Preface|Preface to Gregory's Apology by its translator, Rufinus of Aquila|Gregory's apology for his unworthiness for ordination to the priesthood|Ambrose's letter to Irenaeus","",Latin,lat,"",England
