shelfmark,title,additional_titles,authors,language,language_codes,date,place
LJS 194,Geometria,"Sections from the first four chapters of Isagoge geometriae, f. 1r|Letter from Gebert to Adelbaldus on the area of triangles, lacking beginning, f. 49r|Response from Adelbaldus to Gebert, f. 51v|Geometrical treatise, f. 52v|Treatise on construction of astrolabe, f. 53v|Additions in other hands, f. 56r","Sylvester II, Pope, ca. 945-1003|Adelboldus, Bishop of Utrecht, ca. 970-1027",Latin,lat,between 1125 and 1175,Austria?
