shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 89,"Talmud, Sotah 2a-2b; 3b-4a","","",Hebrew; Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE),heb|arc,"",Orient
