shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 2368,Shemot (שמות),"","",Hebrew; Jewish Babylonian Aramaic (ca. 200-1200 CE); Judeo-Arabic,he|tmr jrb,"",Yemen
