shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 1254,Jesuit miscellany,"Summarium earum constitutionum..., f. 1r|Meditationes in singulus oties admonitus, f. 13r|Meditationes in singulus dies quadragesimae ex sacro evangelio desumptae, f. 16v|Exhortationes aliquot, f. 27r|Regulae sacerdotum societatis, f. 40v|Modus iuvandi proximus, f. 46r|Documenta quaedem a confessariis domesticorum observanda, f. 50r|Regulae and other miscellaneous liturgical documents, f. 54r|Regulae prefecti ecclesiae, f. 71r","Maldonado, Juan de, 1534-1583|Borja, Francisco de, Saint, 1510-1572|Bernard, of Clairvaux, Saint, 1090 or 91-1153","Latin (f. 1r-56v), with some Spanish (f. 78r-169v) and sections of German",lat|spa ger,1567-1584,Benelux countries?
