shelfmark,title,additional_titles,authors,language,language_codes,date,place
"Islamic Manuscripts, Third Series no. 254",Kitāb-i Jāvīdān-i durr-i yatīm ast.|کتاب جاوىدان در ىتىم است,List of contents|Key to meanings|Short paragraph|Preamble|Kitāb-i Jāvīdān-i durr-i yatīm ast|Verse conclusion|Colophons|Verses/Human figure,"Faz̤l Allāh Astarābādī, 1340-1394",In Ottoman Turkish,ota,1807 or 1808,""
