shelfmark,title,additional_titles,authors,language,language_codes,date,place
Misc Mss Box 1 Folder 36,Miscellaneous manuscripts,"","Auzina, Francisco|Çarate, Pedro de|Llano de Valdes, Joan|Bellot, Josephe|Buatista Trilles, Joan",In Spanish,spa,"",""
