shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis O 96,Tercüme-yi manzume-yi Gulistān.|ترجمۀ منظومۀ گلستان,Tercüme-yi manzume-yi Gulistān|Tercüme-yi Pend-i Farīd al-Dīn ʻAṭṭār,"Saʻdī|ʻAṭṭār, Farīd al-Dīn, -approximately 1230",Ottoman Turkish,ota,968 A.H. (1560),Turkey
