shelfmark,title,additional_titles,authors,language,language_codes,date,place
BX2080 .A2 1475,Book of Hours,"Content notes, in pencil|Calendar, in French|Hours of the Virgin, Use of Paris|Penitential Psalms, Litany, and Prayers","",Latin,lat,"","Paris?, France"
