shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 6276,"A collection of ḳinot, partly in Italian (a dialect of Apulia) and partly in Greek.","","",Modern Greek (1453-); Italian; Hebrew,el|ita he,"",""
