shelfmark,title,additional_titles,authors,language,language_codes,date,place
Othmer MS 1,"Recipes and extracts on alchemy, medicine, metal-working, cosmetics, veterinary science, agriculture, wine-making, and other subjects","Recipes, arranged in 520 numbered sections|Tabula receptorum omnium que continentur in isto libro per alfabetum|Added Text","",Latin,lat,"","Bergamo?, Milan?, Pavia?, Como?, Northwestern Italy"
