shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis O 63,Khamsah.|خمسه,Khamsah.|Makhzan-i asrār|Haft paykar|Sharafʹnāmah|Iqbālʹnāmah|Khusraw va Shīrīn,"Niẓāmī Ganjavī, 1140 or 1141-1202 or 1203",Persian,per,between 1750 and 1850?,India?
