shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 12b,"Leviticus 23:10-11, with Targum Onḳelos.|[ויקרא כ""ג:י-י""א, עם תרגום אונקלוס ]","","",Hebrew and Aramaic,arc|heb,ca. 1300-1499?,Egypt?
