shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 390 Item 1,iti prathamā aṣṭaka prārambhaḥ,"Aṣṭaka 1, f. 1r [=2r]|Aṣṭaka 2, f. 1r [=104r]|Aṣṭaka 3, f. 1r [=212r]|Aṣṭaka 4, f. 1r [=316r]|Aṣṭaka 5, f. 1r [=425r]|Aṣṭaka 6, f. 1r [=528r]|Aṣṭaka 7, f. 1r [=637r]|Aṣṭaka 8, f. 1r [=738r]|Table of contents, Inside back cover","",In Sanskrit (Devanāgari),san,"",""
