shelfmark,title,additional_titles,authors,language,language_codes,date,place
LC 14 21,Statuta vetera (Old Statutes),"Table of contents|Statuta vetera, including the Magna Carta, Carta de Foresta, Statutum de Merton, Statuta de Marlebergh, Statuta de Westminster I, Statuta de Gloucester, Explanationes Gloucester, Statuta de Westminster II, Statuta de Westminster III, Statutum de Religioses, and the Statue of Lincoln (February 14, 1301)","",Latin,lat,"",England
