shelfmark,title,additional_titles,authors,language,language_codes,date,place
Harley MS 5773,"Torah, megilot ṿe-hafṭarot (תורה, מגילות והפטרות)",Exodus|Leviticus|Numbers|Deuteronomy|Hafṭarot|Ruth|Song of Songs|Ecclesiastes|Lamentations|Esther,"",Hebrew,he,"",Catalonia
