shelfmark,title,additional_titles,authors,language,language_codes,date,place
Add MS 22092,Gan Elohim (גן אלהים),Genesis|Exodus|Leviticus|Numbers|Deuteronomy|Notes,"",Hebrew,he,"",Italy|N. France
