shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 745,Rationale divinorum officiorum,"","Durand, Guillaume, ca. 1230-1296|Johannes Aloisius Tuscanus|Porcacchi, Thomaso, ca. 1530-1585?|Pancera, Francesco|Pegasus, Franciscus|Vergidius Hierardus",Latin and Italian,lat|ita,ca. 1592,Bologna
