shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 333,Job 2:4-3:26; Job 7:8-8:21,"","",Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE); Judeo-Arabic,arc|jrb,"",Orient
