shelfmark,title,additional_titles,authors,language,language_codes,date,place
7,Diurnal Antiphonal,"Diurnal Antiphonal|Damaged page, not original, pasted onto paper, containing hymn: ""Salve Regina Mater...""|Fragment of a Breviary|Bifolio fragment containing a sermon of Saint Augustine","",Latin,lat,"",Italy
