shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 742 Folder 24,Fazio de Piccolomini claim,"","Piccolomini, Fazio de|Piccolomini, Giovanni de|Piccolomini, Rinaldo de",In Latin,lat,"",""
