shelfmark,title,additional_titles,authors,language,language_codes,date,place
LC 14 19,Statuta vetera (Old Statutes),Magna Carta|Carta de Foresta|Sententia de Foresta|Westmonsterii primum|Statuta de Merton|Articuli super Magnum Cartam (Gallice)|Westmonsterii secundum|Statuta de Marleberge|Statuta de Gloucester|Explanationes Gloucesteris|Statuta Quia Fines|Statuta Westmon quartum|Statuta de Bigamis|Statuta Berwyck|Statuta de advocatione ad Warentum|Statuta de militibus|Articuli Exon|Statuta de Justiciariis assignatis|Modus calumniandi essonia|Modus faciendihomagium …|Extenta manarii|Statuta circumspecte agacis|Statuta de mercatoribus|Statuta de eodem per emend|Statuta de Wyndesore|Statuta quo waranto magni|Statuta quo waranto nomin|Statuta de Winton|Statuta Scaccarii|Distributiones ei usdem|Statuta Scaccarii novum|Statuta Ragemen|Statuta Provisio de heritibus|St. de Religiosi|Regia prohibitio; Just. de Foresta|Assisa foresta|Capitula eiusdem|Statuta de Regardo fatiendo|Statuta de compositione moneta; Statuta de moneta|Capit. Que tangent coronam|Assisa panis|Assisa cervisie|Iudicum pillorie|Nova costume de mercatoribus|Dies communis de banco|Statuta de emptoribus terraram|Statuta Wallie|Edict. Kenillworth|De hiberna|De actione vasti|Statuta de garde et relief (Gallice)|Modus componendi brevia|Ad cassandis brevia|Cadit assisa|Fet asaver|Magnam Hengham|Parvam Hengham|Summa de Bastardia|Index,"",Latin; Middle French (ca. 1400-1600),lat|frm,"",England
