shelfmark,title,additional_titles,authors,language,language_codes,date,place
KET Z116,"Ketubah, 1822.","","","Imperial Aramaic (700-300 BCE), Official Aramaic (700-300 BCE); Hebrew; Italian",arc|heb ita,"","Livorno, Italy"
