shelfmark,title,additional_titles,authors,language,language_codes,date,place
PHS.ListofSubscribersforRebuildingFirstPresbyterianChurch1793-1796,"List of subscribers for rebuilding the First Presbyterian Church on Market Street, v. 2, 1793-1796","","",English,eng,"",United States
