shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 3,Canon super almanach; De 12 signis et eorum naturis in generali,Canon super almanach|De 12 signis et eorum naturis in generali,"",Latin; English,lat|eng,"",England
