shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 629,"Lecture notes, ca. 1794-1810.","","Champneys, Ben. 1774-1814|Kuhn, Adam, 1741-1817|Rush, Benjamin, 1746-1813|Shippen, William, 1736?-1808","",eng,ca. 1794-1810,""
