shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS 6,"Epistolae ad familiares; Rime, Trionfi, etc.","Cicero, Epistolae ad familiares|Ps.-Cicero, Letter to Octavian|Cicero, Epistolae|Cicero, Letters to Atticus|Cicero, Letters to Brutus|Ps.-Cicero, Synonyma|Ps.-Cicero, De proprietatibus terminorum|Homily on Luke XXI|Homily on Mark XVI|Petrarch, Sonnets, Index|Petrarch, Canzoniere|Petrarch, Rime disperse, poems 4 and 5|Petrarch, Trionfi|Ps.-Seneca, De remediis fortuitorum bonorum liber","",Latin; Italian; Ancient Greek (to 1453),lat|ita grc,"","Ferrara, Italy|Venice, Italy|Castro Massignani"
