shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 2696,"Torah, megilot ṿe-hafṭarot ʿim perush Rash""i (תורה, מגילות והפטרות עם פרוש רש""י)",Exodus|Leviticus|Numbers|Deuteronomy|Esther|Song of Songs|Ruth|Lamentations|Ecclesiastes|Hafṭarot|Various liturgical and masoretic notes,"",Hebrew,he,"",GermanyUpper Rhine
