shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 133,De coloribus urinae ... etc.,"De coloribus urinae, f. 1r|Ad amazare le vermi in lo corpo dele creature, f. 9v|Pillole de agarico, f. 13r|Inguenti, f. 14r","","Italian, in the Northeastern (Venetian?) vernacular",ita,between 1525 and 1575,Italy
