shelfmark,title,additional_titles,authors,language,language_codes,date,place
LJS 232,Trattato delle proportioni et proportionalità,"Letter from Benedetto Varchi to Luca Martini, f. 1r|Trattato delle proportioni et proportionalita?, f. 3r|Dialogo sopra la particolare dichiaratione..., f. 26v|Richimimachia, f. 46v","Varchi, Benedetto, 1503-1565|Strozzi, Carlo, 1517-",Italian with a short section in Latin (f. 49r-49v),ita|lat,after 1539,"Florence, Italy"
