shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 2628,Ketuvim (כתובים),Psalms|Proverbs|Job|Daniel|Ruth|Song of Songs|Lamentations|Ecclesiastes|Esther|Ezra|Masoretic lists.,"",Hebrew,he,"",PortugalLisbon
