shelfmark,title,additional_titles,authors,language,language_codes,date,place
UTS MS Arab. 2,al-Qurʼān.|[القرآن],[al-Qurʼān].|[Prayers],"",Arabic with some notes in Persian,ara,16--?-17--?,""
