shelfmark,title,additional_titles,authors,language,language_codes,date,place
StThomas.FreeAfricaSocietyReceipts1790-1792PewRentals1840,"Free African Society receipts and expenditures, 1790-1792; pew rentals, 1840","","",English,eng,"",""
