shelfmark,title,additional_titles,authors,language,language_codes,date,place
Hebrew MS 8,Commentary on the Pentateuch by Nachmanides,Censorship marks|Censorship marks|Censorship marks|Beginning of Exodus|Censorship marks|Leviticus|Book of Numbers|Censorship marks|Censorship marks|Censorship marks|Censorship marks|Censorship marks|Deuteronomy|Censorship marks|Censorship marks,"",Hebrew,heb,"",Italy
