shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 2581b,Perushim,Commentary on Genesis|Commentary on Genesis|Exodus|Commentary on Exodus|Commentary on Exodus 20|Commentary on Exodus|Commentary on Leviticus|Commentary on Leviticus|Leviticus|Commentary on Numbers|Commentary on Joshua|Commentary on Judges|Commentary on Isaiah|Commentary on Hosea|Commentary on Habakuk and Zephaniah|Commentary on Song of Songs|Commentary on Song of Songs|Commentary on Nehemiah,"",Judeo-Arabic; Hebrew,jrb|he,"",""
