shelfmark,title,additional_titles,authors,language,language_codes,date,place
LJS 206,Lecture notes on calculus,"Einige auf die Theorie der analy?tischen Functionen mehrerer Vera?nderlichen sich beziehende Sa?tze, p. 1|Theorie der Elliptischen Functionen, p. 93|Anwendungen der elliptischen Functionen auf Problems der Geometrie und Mechanik, Sommersemester 1879, p. 189|Zwecke des Seminars, p. 355|Einiges aus der Mechanik des Himmels, p. 356","",German,"",1879-1881,Berlin
