shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 174,Autos sacramentales,"List of contents, f. i recto|La redemcion de captivos, f. 1r|A Maria el corazon, f. 22r|El valle de la Zarzuela, f. 49r|El segundo blasson del Austria, f. 79r|El endulto general, f. 107r|El jardin de Falerina, f. 129r|Llamados yescojidos, f. 157r|El arbol de mejor fruto, f. 181r|No ay mas fortuna que dios, f. 225r|El cordero d?Yssaias, f. 258r","",Spanish,"",17--,Spain
