shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 2415,Torah u-neviʼim rishonim (תורה ונביאים ראשונים),Exodus|Leviticus|Numbers|Deuteronomy|Joshua|Judges|Samuel|Kings,"",Hebrew,he,"","Africa, N."
