shelfmark,title,additional_titles,authors,language,language_codes,date,place
Penn Museum NEP80,al-Juzʼ al-thalāthūn min al-rabʻah al-sharīfah|الجزء الثلاثون من الربعة الشريفة,al-Juzʼ al-thalāthūn min al-rabʻah al-sharīfah|Colophon part 1|Colophon part 2,"",Arabic,ara,789 A.H. (1387),"Cairo, Egypt"
